year,month,day,hour,weekday,is_weekend,is_holiday,free,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,speed
0,12,14,6,3,0,0,0.0,21,19,0.0,4.1,4,19,3,15,6,17,16,20,20,20,26,95,78,0.4,1018,21,9,67,19,44.08853008
0,12,14,7,3,0,0,0.0,21,19,0.0,4.1,4,19,3,15,6,17,16,20,20,20,26,95,78,0.4,1018,21,9,67,19,22.55625758
0,12,14,8,3,0,0,0.0,21,19,0.0,4.1,4,19,3,15,6,17,16,20,20,20,26,95,78,0.4,1018,21,9,67,19,17.70894832
0,12,14,9,3,0,0,0.0,21,19,0.0,4.1,4,19,3,15,6,17,16,20,20,20,26,95,78,0.4,1018,21,9,67,19,17.90079082
0,12,14,10,3,0,0,0.0,21,19,0.0,4.1,4,19,3,15,6,17,16,20,20,20,26,95,78,0.4,1018,21,9,67,19,19.684873
0,12,14,11,3,0,0,0.0,21,19,0.0,4.1,4,19,3,15,6,17,16,20,20,20,26,95,78,0.4,1018,21,9,67,19,13.16827744
0,12,14,12,3,0,0,0.0,21,19,0.0,4.1,4,19,3,15,6,17,16,20,20,20,26,95,78,0.4,1018,21,9,67,19,17.58355813
0,12,14,13,3,0,0,0.0,21,19,0.0,4.1,4,19,3,15,6,17,16,20,20,20,26,95,78,0.4,1018,21,9,67,19,12.63813464
0,12,14,14,3,0,0,0.0,21,19,0.0,4.1,4,19,3,15,6,17,16,20,20,20,26,95,78,0.4,1018,21,9,67,19,11.19245563
0,12,14,15,3,0,0,0.0,21,19,0.0,4.1,4,19,3,15,6,17,16,20,20,20,26,95,78,0.4,1018,21,9,67,19,16.91290009
0,12,14,16,3,0,0,0.0,21,19,0.0,4.1,4,19,3,15,6,17,16,20,20,20,26,95,78,0.4,1018,21,9,67,19,15.04708558
0,12,14,17,3,0,0,0.0,21,19,0.0,4.1,4,19,3,15,6,17,16,20,20,20,26,95,78,0.4,1018,21,9,67,19,9.916301819
0,12,14,18,3,0,0,0.0,21,19,0.0,4.1,4,19,3,15,6,17,16,20,20,20,26,95,78,0.4,1018,21,9,67,19,9.115899529
0,12,14,19,3,0,0,0.0,21,19,0.0,4.1,4,19,3,15,6,17,16,20,20,20,26,95,78,0.4,1018,21,9,67,19,14.03982936
0,12,14,20,3,0,0,0.0,21,19,0.0,4.1,4,19,3,15,6,17,16,20,20,20,26,95,78,0.4,1018,21,9,67,19,39.2869049
0,12,14,21,3,0,0,0.0,21,19,0.0,4.1,4,19,3,15,6,17,16,20,20,20,26,95,78,0.4,1018,21,9,67,19,44.6510644
0,12,14,22,3,0,0,0.0,21,19,0.0,4.1,4,19,3,15,6,17,16,20,20,20,26,95,78,0.4,1018,21,9,67,19,32.17993501
0,12,14,23,3,0,0,0.0,21,19,0.0,4.1,4,19,3,15,6,17,16,20,20,20,26,95,78,0.4,1018,21,9,67,19,39.6902522
0,12,15,0,4,0,0,0.0,21,18,0.0,7.2,5,12,4,15,6,17,15,20,21,20,19,66,75,0.1,1020,21,10,82,15,47.96062065
0,12,15,1,4,0,0,0.0,21,18,0.0,7.2,5,12,4,15,6,17,15,20,21,20,19,66,75,0.1,1020,21,10,82,15,49.42906148
0,12,15,2,4,0,0,0.0,21,18,0.0,7.2,5,12,4,15,6,17,15,20,21,20,19,66,75,0.1,1020,21,10,82,15,46.65878574
0,12,15,3,4,0,0,0.0,21,18,0.0,7.2,5,12,4,15,6,17,15,20,21,20,19,66,75,0.1,1020,21,10,82,15,48.40136879
0,12,15,4,4,0,0,0.0,21,18,0.0,7.2,5,12,4,15,6,17,15,20,21,20,19,66,75,0.1,1020,21,10,82,15,46.81719870000001
0,12,15,5,4,0,0,0.0,21,18,0.0,7.2,5,12,4,15,6,17,15,20,21,20,19,66,75,0.1,1020,21,10,82,15,46.57680294
0,12,15,6,4,0,0,0.0,21,18,0.0,7.2,5,12,4,15,6,17,15,20,21,20,19,66,75,0.1,1020,21,10,82,15,42.703703
0,12,15,7,4,0,0,0.0,21,18,0.0,7.2,5,12,4,15,6,17,15,20,21,20,19,66,75,0.1,1020,21,10,82,15,19.61962952
0,12,15,8,4,0,0,0.0,21,18,0.0,7.2,5,12,4,15,6,17,15,20,21,20,19,66,75,0.1,1020,21,10,82,15,17.26862826
0,12,15,9,4,0,0,0.0,21,18,0.0,7.2,5,12,4,15,6,17,15,20,21,20,19,66,75,0.1,1020,21,10,82,15,17.57593246
0,12,15,10,4,0,0,0.0,21,18,0.0,7.2,5,12,4,15,6,17,15,20,21,20,19,66,75,0.1,1020,21,10,82,15,24.18904272
0,12,15,11,4,0,0,0.0,21,18,0.0,7.2,5,12,4,15,6,17,15,20,21,20,19,66,75,0.1,1020,21,10,82,15,17.45893165
0,12,15,12,4,0,0,0.0,21,18,0.0,7.2,5,12,4,15,6,17,15,20,21,20,19,66,75,0.1,1020,21,10,82,15,14.19900618
0,12,15,13,4,0,0,0.0,21,18,0.0,7.2,5,12,4,15,6,17,15,20,21,20,19,66,75,0.1,1020,21,10,82,15,17.13124944
0,12,15,14,4,0,0,0.0,21,18,0.0,7.2,5,12,4,15,6,17,15,20,21,20,19,66,75,0.1,1020,21,10,82,15,14.71330182
0,12,15,15,4,0,0,0.0,21,18,0.0,7.2,5,12,4,15,6,17,15,20,21,20,19,66,75,0.1,1020,21,10,82,15,13.43226893
0,12,15,16,4,0,0,0.0,21,18,0.0,7.2,5,12,4,15,6,17,15,20,21,20,19,66,75,0.1,1020,21,10,82,15,9.668996313
0,12,15,17,4,0,0,0.0,21,18,0.0,7.2,5,12,4,15,6,17,15,20,21,20,19,66,75,0.1,1020,21,10,82,15,9.221909211
0,12,15,18,4,0,0,0.0,21,18,0.0,7.2,5,12,4,15,6,17,15,20,21,20,19,66,75,0.1,1020,21,10,82,15,9.529463548999999
0,12,15,19,4,0,0,0.0,21,18,0.0,7.2,5,12,4,15,6,17,15,20,21,20,19,66,75,0.1,1020,21,10,82,15,18.69250029
0,12,15,20,4,0,0,0.0,21,18,0.0,7.2,5,12,4,15,6,17,15,20,21,20,19,66,75,0.1,1020,21,10,82,15,39.75633775
0,12,15,21,4,0,0,0.0,21,18,0.0,7.2,5,12,4,15,6,17,15,20,21,20,19,66,75,0.1,1020,21,10,82,15,43.5441641
0,12,15,22,4,0,0,0.0,21,18,0.0,7.2,5,12,4,15,6,17,15,20,21,20,19,66,75,0.1,1020,21,10,82,15,23.74102347
0,12,15,23,4,0,0,0.0,21,18,0.0,7.2,5,12,4,15,6,17,15,20,21,20,19,66,75,0.1,1020,21,10,82,15,28.14212782
0,12,16,0,5,1,0,1.0,17,12,0.0,7.2,5,5,4,16,6,17,9,15,16,15,34,49,66,0.0,1024,17,10,93,28,47.28590546
0,12,16,1,5,1,0,1.0,17,12,0.0,7.2,5,5,4,16,6,17,9,15,16,15,34,49,66,0.0,1024,17,10,93,28,50.89601457
0,12,16,2,5,1,0,1.0,17,12,0.0,7.2,5,5,4,16,6,17,9,15,16,15,34,49,66,0.0,1024,17,10,93,28,49.06675449
0,12,16,3,5,1,0,1.0,17,12,0.0,7.2,5,5,4,16,6,17,9,15,16,15,34,49,66,0.0,1024,17,10,93,28,49.64857049
0,12,16,4,5,1,0,1.0,17,12,0.0,7.2,5,5,4,16,6,17,9,15,16,15,34,49,66,0.0,1024,17,10,93,28,47.52089312
0,12,16,5,5,1,0,1.0,17,12,0.0,7.2,5,5,4,16,6,17,9,15,16,15,34,49,66,0.0,1024,17,10,93,28,46.90985915
0,12,16,6,5,1,0,1.0,17,12,0.0,7.2,5,5,4,16,6,17,9,15,16,15,34,49,66,0.0,1024,17,10,93,28,45.65670146
0,12,16,7,5,1,0,1.0,17,12,0.0,7.2,5,5,4,16,6,17,9,15,16,15,34,49,66,0.0,1024,17,10,93,28,43.38929333
0,12,16,8,5,1,0,1.0,17,12,0.0,7.2,5,5,4,16,6,17,9,15,16,15,34,49,66,0.0,1024,17,10,93,28,23.93077594
0,12,16,9,5,1,0,1.0,17,12,0.0,7.2,5,5,4,16,6,17,9,15,16,15,34,49,66,0.0,1024,17,10,93,28,19.28430454
0,12,16,10,5,1,0,1.0,17,12,0.0,7.2,5,5,4,16,6,17,9,15,16,15,34,49,66,0.0,1024,17,10,93,28,24.4808362
0,12,16,11,5,1,0,1.0,17,12,0.0,7.2,5,5,4,16,6,17,9,15,16,15,34,49,66,0.0,1024,17,10,93,28,14.76143543
0,12,16,12,5,1,0,1.0,17,12,0.0,7.2,5,5,4,16,6,17,9,15,16,15,34,49,66,0.0,1024,17,10,93,28,26.73421245
0,12,16,13,5,1,0,1.0,17,12,0.0,7.2,5,5,4,16,6,17,9,15,16,15,34,49,66,0.0,1024,17,10,93,28,28.53096069
0,12,16,14,5,1,0,1.0,17,12,0.0,7.2,5,5,4,16,6,17,9,15,16,15,34,49,66,0.0,1024,17,10,93,28,16.58832402
0,12,16,15,5,1,0,1.0,17,12,0.0,7.2,5,5,4,16,6,17,9,15,16,15,34,49,66,0.0,1024,17,10,93,28,15.29324635
0,12,16,16,5,1,0,1.0,17,12,0.0,7.2,5,5,4,16,6,17,9,15,16,15,34,49,66,0.0,1024,17,10,93,28,13.37169972
0,12,16,17,5,1,0,1.0,17,12,0.0,7.2,5,5,4,16,6,17,9,15,16,15,34,49,66,0.0,1024,17,10,93,28,19.98293541
0,12,16,18,5,1,0,1.0,17,12,0.0,7.2,5,5,4,16,6,17,9,15,16,15,34,49,66,0.0,1024,17,10,93,28,14.32163085
0,12,16,19,5,1,0,1.0,17,12,0.0,7.2,5,5,4,16,6,17,9,15,16,15,34,49,66,0.0,1024,17,10,93,28,12.44817414
0,12,16,20,5,1,0,1.0,17,12,0.0,7.2,5,5,4,16,6,17,9,15,16,15,34,49,66,0.0,1024,17,10,93,28,22.48899236
0,12,16,21,5,1,0,1.0,17,12,0.0,7.2,5,5,4,16,6,17,9,15,16,15,34,49,66,0.0,1024,17,10,93,28,36.83238547
0,12,16,22,5,1,0,1.0,17,12,0.0,7.2,5,5,4,16,6,17,9,15,16,15,34,49,66,0.0,1024,17,10,93,28,32.19025962
0,12,16,23,5,1,0,1.0,17,12,0.0,7.2,5,5,4,16,6,17,9,15,16,15,34,49,66,0.0,1024,17,10,93,28,24.7623204
0,12,17,0,6,1,0,1.0,14,12,0.0,4.1,3,0,5,17,6,17,5,11,13,11,25,75,61,0.0,1027,14,10,10,21,43.54322124
0,12,17,1,6,1,0,1.0,14,12,0.0,4.1,3,0,5,17,6,17,5,11,13,11,25,75,61,0.0,1027,14,10,10,21,46.24669523
0,12,17,2,6,1,0,1.0,14,12,0.0,4.1,3,0,5,17,6,17,5,11,13,11,25,75,61,0.0,1027,14,10,10,21,48.23035437
0,12,17,3,6,1,0,1.0,14,12,0.0,4.1,3,0,5,17,6,17,5,11,13,11,25,75,61,0.0,1027,14,10,10,21,48.19427923
0,12,17,4,6,1,0,1.0,14,12,0.0,4.1,3,0,5,17,6,17,5,11,13,11,25,75,61,0.0,1027,14,10,10,21,45.05262054
0,12,17,5,6,1,0,1.0,14,12,0.0,4.1,3,0,5,17,6,17,5,11,13,11,25,75,61,0.0,1027,14,10,10,21,46.17816732
0,12,17,6,6,1,0,1.0,14,12,0.0,4.1,3,0,5,17,6,17,5,11,13,11,25,75,61,0.0,1027,14,10,10,21,47.85371381
0,12,17,7,6,1,0,1.0,14,12,0.0,4.1,3,0,5,17,6,17,5,11,13,11,25,75,61,0.0,1027,14,10,10,21,42.4905689
0,12,17,8,6,1,0,1.0,14,12,0.0,4.1,3,0,5,17,6,17,5,11,13,11,25,75,61,0.0,1027,14,10,10,21,46.51011298
0,12,17,9,6,1,0,1.0,14,12,0.0,4.1,3,0,5,17,6,17,5,11,13,11,25,75,61,0.0,1027,14,10,10,21,42.32910001
0,12,17,10,6,1,0,1.0,14,12,0.0,4.1,3,0,5,17,6,17,5,11,13,11,25,75,61,0.0,1027,14,10,10,21,39.82898103
0,12,17,11,6,1,0,1.0,14,12,0.0,4.1,3,0,5,17,6,17,5,11,13,11,25,75,61,0.0,1027,14,10,10,21,42.41829736
0,12,17,12,6,1,0,1.0,14,12,0.0,4.1,3,0,5,17,6,17,5,11,13,11,25,75,61,0.0,1027,14,10,10,21,43.93241449
0,12,17,13,6,1,0,1.0,14,12,0.0,4.1,3,0,5,17,6,17,5,11,13,11,25,75,61,0.0,1027,14,10,10,21,43.33812759
0,12,17,14,6,1,0,1.0,14,12,0.0,4.1,3,0,5,17,6,17,5,11,13,11,25,75,61,0.0,1027,14,10,10,21,46.73775231
0,12,17,15,6,1,0,1.0,14,12,0.0,4.1,3,0,5,17,6,17,5,11,13,11,25,75,61,0.0,1027,14,10,10,21,44.93231832
0,12,17,16,6,1,0,1.0,14,12,0.0,4.1,3,0,5,17,6,17,5,11,13,11,25,75,61,0.0,1027,14,10,10,21,33.47143474
0,12,17,17,6,1,0,1.0,14,12,0.0,4.1,3,0,5,17,6,17,5,11,13,11,25,75,61,0.0,1027,14,10,10,21,25.70528049
0,12,17,18,6,1,0,1.0,14,12,0.0,4.1,3,0,5,17,6,17,5,11,13,11,25,75,61,0.0,1027,14,10,10,21,23.23724197
0,12,17,19,6,1,0,1.0,14,12,0.0,4.1,3,0,5,17,6,17,5,11,13,11,25,75,61,0.0,1027,14,10,10,21,41.03357654
0,12,17,20,6,1,0,1.0,14,12,0.0,4.1,3,0,5,17,6,17,5,11,13,11,25,75,61,0.0,1027,14,10,10,21,44.64737286
0,12,17,21,6,1,0,1.0,14,12,0.0,4.1,3,0,5,17,6,17,5,11,13,11,25,75,61,0.0,1027,14,10,10,21,25.95907486
0,12,17,22,6,1,0,1.0,14,12,0.0,4.1,3,0,5,17,6,17,5,11,13,11,25,75,61,0.0,1027,14,10,10,21,22.94228907
0,12,17,23,6,1,0,1.0,14,12,0.0,4.1,3,0,5,17,6,17,5,11,13,11,25,75,61,0.0,1027,14,10,10,21,43.38136328
0,12,18,0,0,0,0,0.0,16,10,0.0,8.7,4,0,6,17,6,17,2,12,13,12,24,21,47,0.0,1026,16,10,53,20,49.01746653
0,12,18,1,0,0,0,0.0,16,10,0.0,8.7,4,0,6,17,6,17,2,12,13,12,24,21,47,0.0,1026,16,10,53,20,47.73522001
0,12,18,2,0,0,0,0.0,16,10,0.0,8.7,4,0,6,17,6,17,2,12,13,12,24,21,47,0.0,1026,16,10,53,20,47.77377656
0,12,18,3,0,0,0,0.0,16,10,0.0,8.7,4,0,6,17,6,17,2,12,13,12,24,21,47,0.0,1026,16,10,53,20,46.97042201
0,12,18,4,0,0,0,0.0,16,10,0.0,8.7,4,0,6,17,6,17,2,12,13,12,24,21,47,0.0,1026,16,10,53,20,45.83854213
0,12,18,5,0,0,0,0.0,16,10,0.0,8.7,4,0,6,17,6,17,2,12,13,12,24,21,47,0.0,1026,16,10,53,20,46.87260056
0,12,18,6,0,0,0,0.0,16,10,0.0,8.7,4,0,6,17,6,17,2,12,13,12,24,21,47,0.0,1026,16,10,53,20,44.96110931
0,12,18,7,0,0,0,0.0,16,10,0.0,8.7,4,0,6,17,6,17,2,12,13,12,24,21,47,0.0,1026,16,10,53,20,24.77681568
0,12,18,8,0,0,0,0.0,16,10,0.0,8.7,4,0,6,17,6,17,2,12,13,12,24,21,47,0.0,1026,16,10,53,20,16.78835942
0,12,18,9,0,0,0,0.0,16,10,0.0,8.7,4,0,6,17,6,17,2,12,13,12,24,21,47,0.0,1026,16,10,53,20,14.3949518
0,12,18,10,0,0,0,0.0,16,10,0.0,8.7,4,0,6,17,6,17,2,12,13,12,24,21,47,0.0,1026,16,10,53,20,18.640914
0,12,18,11,0,0,0,0.0,16,10,0.0,8.7,4,0,6,17,6,17,2,12,13,12,24,21,47,0.0,1026,16,10,53,20,21.70759566
0,12,18,12,0,0,0,0.0,16,10,0.0,8.7,4,0,6,17,6,17,2,12,13,12,24,21,47,0.0,1026,16,10,53,20,16.967628899999998
0,12,18,13,0,0,0,0.0,16,10,0.0,8.7,4,0,6,17,6,17,2,12,13,12,24,21,47,0.0,1026,16,10,53,20,20.6594052
0,12,18,14,0,0,0,0.0,16,10,0.0,8.7,4,0,6,17,6,17,2,12,13,12,24,21,47,0.0,1026,16,10,53,20,15.61410186
0,12,18,15,0,0,0,0.0,16,10,0.0,8.7,4,0,6,17,6,17,2,12,13,12,24,21,47,0.0,1026,16,10,53,20,13.54549204
0,12,18,16,0,0,0,0.0,16,10,0.0,8.7,4,0,6,17,6,17,2,12,13,12,24,21,47,0.0,1026,16,10,53,20,19.46461515
0,12,18,17,0,0,0,0.0,16,10,0.0,8.7,4,0,6,17,6,17,2,12,13,12,24,21,47,0.0,1026,16,10,53,20,13.76743381
0,12,18,18,0,0,0,0.0,16,10,0.0,8.7,4,0,6,17,6,17,2,12,13,12,24,21,47,0.0,1026,16,10,53,20,8.811621001
0,12,18,19,0,0,0,0.0,16,10,0.0,8.7,4,0,6,17,6,17,2,12,13,12,24,21,47,0.0,1026,16,10,53,20,14.40455765
0,12,18,20,0,0,0,0.0,16,10,0.0,8.7,4,0,6,17,6,17,2,12,13,12,24,21,47,0.0,1026,16,10,53,20,36.10486464
0,12,18,21,0,0,0,0.0,16,10,0.0,8.7,4,0,6,17,6,17,2,12,13,12,24,21,47,0.0,1026,16,10,53,20,45.89278148
0,12,18,22,0,0,0,0.0,16,10,0.0,8.7,4,0,6,17,6,17,2,12,13,12,24,21,47,0.0,1026,16,10,53,20,35.62347062
0,12,18,23,0,0,0,0.0,16,10,0.0,8.7,4,0,6,17,6,17,2,12,13,12,24,21,47,0.0,1026,16,10,53,20,37.74494524
0,12,19,0,1,0,0,0.0,17,11,0.0,8.7,4,2,7,18,6,17,1,13,14,13,28,21,42,0.0,1026,17,10,14,23,48.62399829
0,12,19,1,1,0,0,0.0,17,11,0.0,8.7,4,2,7,18,6,17,1,13,14,13,28,21,42,0.0,1026,17,10,14,23,48.76650009
0,12,19,2,1,0,0,0.0,17,11,0.0,8.7,4,2,7,18,6,17,1,13,14,13,28,21,42,0.0,1026,17,10,14,23,47.49487782
0,12,19,3,1,0,0,0.0,17,11,0.0,8.7,4,2,7,18,6,17,1,13,14,13,28,21,42,0.0,1026,17,10,14,23,45.83063393
0,12,19,4,1,0,0,0.0,17,11,0.0,8.7,4,2,7,18,6,17,1,13,14,13,28,21,42,0.0,1026,17,10,14,23,46.88382158
0,12,19,5,1,0,0,0.0,17,11,0.0,8.7,4,2,7,18,6,17,1,13,14,13,28,21,42,0.0,1026,17,10,14,23,49.06711442
0,12,19,6,1,0,0,0.0,17,11,0.0,8.7,4,2,7,18,6,17,1,13,14,13,28,21,42,0.0,1026,17,10,14,23,46.06853723
0,12,19,7,1,0,0,0.0,17,11,0.0,8.7,4,2,7,18,6,17,1,13,14,13,28,21,42,0.0,1026,17,10,14,23,22.04229885
0,12,19,8,1,0,0,0.0,17,11,0.0,8.7,4,2,7,18,6,17,1,13,14,13,28,21,42,0.0,1026,17,10,14,23,10.7100509
0,12,19,9,1,0,0,0.0,17,11,0.0,8.7,4,2,7,18,6,17,1,13,14,13,28,21,42,0.0,1026,17,10,14,23,16.49397274
0,12,19,10,1,0,0,0.0,17,11,0.0,8.7,4,2,7,18,6,17,1,13,14,13,28,21,42,0.0,1026,17,10,14,23,29.0276019
0,12,19,11,1,0,0,0.0,17,11,0.0,8.7,4,2,7,18,6,17,1,13,14,13,28,21,42,0.0,1026,17,10,14,23,26.36010658
0,12,19,12,1,0,0,0.0,17,11,0.0,8.7,4,2,7,18,6,17,1,13,14,13,28,21,42,0.0,1026,17,10,14,23,18.98308333
0,12,19,13,1,0,0,0.0,17,11,0.0,8.7,4,2,7,18,6,17,1,13,14,13,28,21,42,0.0,1026,17,10,14,23,14.19043947
0,12,19,14,1,0,0,0.0,17,11,0.0,8.7,4,2,7,18,6,17,1,13,14,13,28,21,42,0.0,1026,17,10,14,23,12.56900636
0,12,19,15,1,0,0,0.0,17,11,0.0,8.7,4,2,7,18,6,17,1,13,14,13,28,21,42,0.0,1026,17,10,14,23,16.57173474
0,12,19,16,1,0,0,0.0,17,11,0.0,8.7,4,2,7,18,6,17,1,13,14,13,28,21,42,0.0,1026,17,10,14,23,17.28846427
0,12,19,17,1,0,0,0.0,17,11,0.0,8.7,4,2,7,18,6,17,1,13,14,13,28,21,42,0.0,1026,17,10,14,23,13.34944489
0,12,19,18,1,0,0,0.0,17,11,0.0,8.7,4,2,7,18,6,17,1,13,14,13,28,21,42,0.0,1026,17,10,14,23,8.922745954
0,12,19,19,1,0,0,0.0,17,11,0.0,8.7,4,2,7,18,6,17,1,13,14,13,28,21,42,0.0,1026,17,10,14,23,21.75543151
0,12,19,20,1,0,0,0.0,17,11,0.0,8.7,4,2,7,18,6,17,1,13,14,13,28,21,42,0.0,1026,17,10,14,23,37.60147714
0,12,19,21,1,0,0,0.0,17,11,0.0,8.7,4,2,7,18,6,17,1,13,14,13,28,21,42,0.0,1026,17,10,14,23,45.63835881
0,12,19,22,1,0,0,0.0,17,11,0.0,8.7,4,2,7,18,6,17,1,13,14,13,28,21,42,0.0,1026,17,10,14,23,35.67840038
0,12,19,23,1,0,0,0.0,17,11,0.0,8.7,4,2,7,18,6,17,1,13,14,13,28,21,42,0.0,1026,17,10,14,23,38.34395948
0,12,20,0,2,0,0,0.0,19,13,0.0,8.7,5,10,8,19,6,17,1,15,16,15,26,12,37,0.0,1027,19,10,19,21,47.19886396
0,12,20,1,2,0,0,0.0,19,13,0.0,8.7,5,10,8,19,6,17,1,15,16,15,26,12,37,0.0,1027,19,10,19,21,47.6807894
0,12,20,2,2,0,0,0.0,19,13,0.0,8.7,5,10,8,19,6,17,1,15,16,15,26,12,37,0.0,1027,19,10,19,21,47.41383814
0,12,20,3,2,0,0,0.0,19,13,0.0,8.7,5,10,8,19,6,17,1,15,16,15,26,12,37,0.0,1027,19,10,19,21,48.07701119
0,12,20,4,2,0,0,0.0,19,13,0.0,8.7,5,10,8,19,6,17,1,15,16,15,26,12,37,0.0,1027,19,10,19,21,45.75672643
0,12,20,5,2,0,0,0.0,19,13,0.0,8.7,5,10,8,19,6,17,1,15,16,15,26,12,37,0.0,1027,19,10,19,21,49.44882924
0,12,20,6,2,0,0,0.0,19,13,0.0,8.7,5,10,8,19,6,17,1,15,16,15,26,12,37,0.0,1027,19,10,19,21,44.52433246
0,12,20,7,2,0,0,0.0,19,13,0.0,8.7,5,10,8,19,6,17,1,15,16,15,26,12,37,0.0,1027,19,10,19,21,27.00747408
0,12,20,8,2,0,0,0.0,19,13,0.0,8.7,5,10,8,19,6,17,1,15,16,15,26,12,37,0.0,1027,19,10,19,21,15.48189208
0,12,20,9,2,0,0,0.0,19,13,0.0,8.7,5,10,8,19,6,17,1,15,16,15,26,12,37,0.0,1027,19,10,19,21,16.67020757
0,12,20,10,2,0,0,0.0,19,13,0.0,8.7,5,10,8,19,6,17,1,15,16,15,26,12,37,0.0,1027,19,10,19,21,23.7658257
0,12,20,11,2,0,0,0.0,19,13,0.0,8.7,5,10,8,19,6,17,1,15,16,15,26,12,37,0.0,1027,19,10,19,21,26.16053334
0,12,20,12,2,0,0,0.0,19,13,0.0,8.7,5,10,8,19,6,17,1,15,16,15,26,12,37,0.0,1027,19,10,19,21,17.50479377
0,12,20,13,2,0,0,0.0,19,13,0.0,8.7,5,10,8,19,6,17,1,15,16,15,26,12,37,0.0,1027,19,10,19,21,13.54381804
0,12,20,14,2,0,0,0.0,19,13,0.0,8.7,5,10,8,19,6,17,1,15,16,15,26,12,37,0.0,1027,19,10,19,21,15.52662849
0,12,20,15,2,0,0,0.0,19,13,0.0,8.7,5,10,8,19,6,17,1,15,16,15,26,12,37,0.0,1027,19,10,19,21,18.53526734
0,12,20,16,2,0,0,0.0,19,13,0.0,8.7,5,10,8,19,6,17,1,15,16,15,26,12,37,0.0,1027,19,10,19,21,7.958093328999999
0,12,20,17,2,0,0,0.0,19,13,0.0,8.7,5,10,8,19,6,17,1,15,16,15,26,12,37,0.0,1027,19,10,19,21,7.76237429
0,12,20,18,2,0,0,0.0,19,13,0.0,8.7,5,10,8,19,6,17,1,15,16,15,26,12,37,0.0,1027,19,10,19,21,8.648330768
0,12,20,19,2,0,0,0.0,19,13,0.0,8.7,5,10,8,19,6,17,1,15,16,15,26,12,37,0.0,1027,19,10,19,21,18.93696663
0,12,20,20,2,0,0,0.0,19,13,0.0,8.7,5,10,8,19,6,17,1,15,16,15,26,12,37,0.0,1027,19,10,19,21,35.13857798
0,12,20,21,2,0,0,0.0,19,13,0.0,8.7,5,10,8,19,6,17,1,15,16,15,26,12,37,0.0,1027,19,10,19,21,44.59979093
0,12,20,22,2,0,0,0.0,19,13,0.0,8.7,5,10,8,19,6,17,1,15,16,15,26,12,37,0.0,1027,19,10,19,21,34.70761404
0,12,20,23,2,0,0,0.0,19,13,0.0,8.7,5,10,8,19,6,17,1,15,16,15,26,12,37,0.0,1027,19,10,19,21,38.19896915
0,12,21,0,3,0,0,0.0,18,13,0.0,8.7,5,17,9,20,6,17,2,16,16,16,19,9,40,0.0,1026,18,10,55,16,44.24044915
0,12,21,1,3,0,0,0.0,18,13,0.0,8.7,5,17,9,20,6,17,2,16,16,16,19,9,40,0.0,1026,18,10,55,16,50.00656928
0,12,21,2,3,0,0,0.0,18,13,0.0,8.7,5,17,9,20,6,17,2,16,16,16,19,9,40,0.0,1026,18,10,55,16,46.26909458
0,12,21,3,3,0,0,0.0,18,13,0.0,8.7,5,17,9,20,6,17,2,16,16,16,19,9,40,0.0,1026,18,10,55,16,50.88077036
0,12,21,4,3,0,0,0.0,18,13,0.0,8.7,5,17,9,20,6,17,2,16,16,16,19,9,40,0.0,1026,18,10,55,16,46.62457557
0,12,21,5,3,0,0,0.0,18,13,0.0,8.7,5,17,9,20,6,17,2,16,16,16,19,9,40,0.0,1026,18,10,55,16,46.95026477
0,12,21,6,3,0,0,0.0,18,13,0.0,8.7,5,17,9,20,6,17,2,16,16,16,19,9,40,0.0,1026,18,10,55,16,46.27057044
0,12,21,7,3,0,0,0.0,18,13,0.0,8.7,5,17,9,20,6,17,2,16,16,16,19,9,40,0.0,1026,18,10,55,16,28.47849034
0,12,21,8,3,0,0,0.0,18,13,0.0,8.7,5,17,9,20,6,17,2,16,16,16,19,9,40,0.0,1026,18,10,55,16,14.82177656
0,12,21,9,3,0,0,0.0,18,13,0.0,8.7,5,17,9,20,6,17,2,16,16,16,19,9,40,0.0,1026,18,10,55,16,19.25044765
0,12,21,10,3,0,0,0.0,18,13,0.0,8.7,5,17,9,20,6,17,2,16,16,16,19,9,40,0.0,1026,18,10,55,16,29.38876576
0,12,21,11,3,0,0,0.0,18,13,0.0,8.7,5,17,9,20,6,17,2,16,16,16,19,9,40,0.0,1026,18,10,55,16,28.41480787
0,12,21,12,3,0,0,0.0,18,13,0.0,8.7,5,17,9,20,6,17,2,16,16,16,19,9,40,0.0,1026,18,10,55,16,17.56893105
0,12,21,13,3,0,0,0.0,18,13,0.0,8.7,5,17,9,20,6,17,2,16,16,16,19,9,40,0.0,1026,18,10,55,16,18.63271963
0,12,21,14,3,0,0,0.0,18,13,0.0,8.7,5,17,9,20,6,17,2,16,16,16,19,9,40,0.0,1026,18,10,55,16,17.84980553
0,12,21,15,3,0,0,0.0,18,13,0.0,8.7,5,17,9,20,6,17,2,16,16,16,19,9,40,0.0,1026,18,10,55,16,16.7623881
0,12,21,16,3,0,0,0.0,18,13,0.0,8.7,5,17,9,20,6,17,2,16,16,16,19,9,40,0.0,1026,18,10,55,16,17.3633985
